point_id,longitude,latitude,depth,log_clay_sand,log_silt_sand
ctb0705-25,-51.95,-2.5667,10.5,-1.51787071890861,-1.89256416835002
ctb0705-25,-51.95,-2.5667,30,-1.17498526745268,-1.82161243237774
ctb0705-26,-48.9667,-1.15,5,-1.62470538456489,-1.145132304303
ctb0705-26,-48.9667,-1.15,17.5,-0.916290731874155,-1.32175583998232
ctb0705-26,-48.9667,-1.15,35,-0.693147180559945,-1.25276296849537
ctb0705-27,-48.9,-1.9333,7.5,-1.62362254742606,-1.55462967593911
ctb0705-27,-48.9,-1.9333,22.5,-1.38629436111989,-1.5114575040739
ctb0705-28,-48.0333,-1.9833,7.5,-3.70130197411249,-1.56123581061622
ctb0705-28,-48.0333,-1.9833,26.5,-1.73460105538811,-1.22377543162212
ctb0705-29,-53.3667,-1.7333,5,-2.46080909820894,-2.00882397446588
ctb0705-29,-53.3667,-1.7333,30,-1.46151778235748,-1.52605630349505
ctb0705-3,-52.2167,-1.75,10,-1.24521576285999,-1.48160454092422
ctb0705-3,-52.2167,-1.75,27.5,-0.819440905884238,-1.36948724280351
ctb0705-30,-52.2167,-3.2,7.5,-2.27726728500976,-1.71765149707433
ctb0705-30,-52.2167,-3.2,27.5,-1.81915844341617,-1.66500776358891
ctb0705-4,-48.7167,-1.8167,7.5,-2.15948424935337,-1.79175946922806
ctb0705-4,-48.7167,-1.8167,31,-1.14740245283754,-1.30992138233532
ctb0705-5,-53.4667,-0.5833,5,0.287682072451781,0
ctb0705-5,-53.4667,-0.5833,20,0.749236647210989,-0.313657558855042
ctb0705-6,-52.9333,-0.0667,7.5,-1.59263079411772,-0.710241613919245
ctb0705-6,-52.9333,-0.0667,27.5,-1.24319351747922,-0.454736157114947
ctb0705-7,-52.8333,-3.4333,10,0.42744401482694,-0.22314355131421
ctb0705-7,-52.8333,-3.4333,36.5,0.841567185678219,-0.385662480811985
ctb0705-8,-52.1667,-3.1333,4,-0.0953101798043249,-1.01160091167848
ctb0705-8,-52.1667,-3.1333,17,0.559615787935423,-0.196710294246054
ctb0705-9,-52.5167,-0.85,5,0.287682072451781,0.887303195000903
ctb0705-9,-52.5167,-0.85,15,1.07880966137193,0.663294217410264
ctb0705-9,-52.5167,-0.85,35,1.68639895357023,1.28093384546206
ctb0706-1,-53.16712,0.3663208,7.5,0.536304709066976,-0.661398482245365
ctb0706-1,-53.16712,0.3663208,22.5,0.559615787935423,-0.980829253011726
ctb0706-1,-53.16712,0.3663208,40,0.534082485930258,-1.44691898293633
ctb0706-10,-51.85,1.183333,5,-0.176930708159078,-0.145182009844498
ctb0706-10,-51.85,1.183333,25,0.169076330043934,-0.80437281567017
ctb0706-11,-51.73333,2.666667,5,-0.167054084663166,-0.331357135954443
ctb0706-11,-51.73333,2.666667,20,-0.0246926125903715,-0.769133087537867
ctb0706-12,-51.25,3.183333,10,3.04452243772342,4.35670882668959
ctb0706-12,-51.25,3.183333,32.5,3.78418963391826,4.00733318523247
ctb0706-13,-51.23333,3.2,10,3.3322045101752,4.26267987704132
ctb0706-13,-51.23333,3.2,32.5,3.49650756146648,4.18965474202643
ctb0706-14,-51.21667,3.216667,10,-2.58021682959233,-0.822358912039952
ctb0706-14,-51.21667,3.216667,37.5,-1.71297859137494,-0.778669353998107
ctb0706-15,-51.16667,3.333333,12.5,3.25809653802148,4.29045944114839
ctb0706-15,-51.16667,3.333333,40,3.46573590279973,4.20469261939097
ctb0706-16,-51.2,3.516667,7.5,3.17805383034795,4.31748811353631
ctb0706-16,-51.2,3.516667,30,3.29583686600433,4.27666611901606
ctb0706-18,-51.21667,3.683333,12.5,2.83321334405622,4.40671924726425
ctb0706-19,-50.86667,2.666667,10,3.73766961828337,4.04305126783455
ctb0706-19,-50.86667,2.666667,35,3.91202300542815,3.89182029811063
ctb0706-2,-53.00046,0.799657,7.5,-0.323787077093897,-0.905708622543618
ctb0706-2,-53.00046,0.799657,22.5,-0.353640040243578,-0.854415328156068
ctb0706-2,-53.00046,0.799657,40,0.414943852062708,-1.07044141170141
ctb0706-20,-50.8,2.5,9,2.07944154167984,2.39789527279837
ctb0706-20,-50.8,2.5,31.5,0.72054615474806,0.916290731874155
ctb0706-21,-50.91667,2.533333,15,3.8286413964891,3.97029191355212
ctb0706-22,-50.88333,2.483333,10,3.80666248977032,3.98898404656427
ctb0706-22,-50.88333,2.483333,40,4.06044301054642,3.71357206670431
ctb0706-23,-50.88333,2.5,15,1.74919985480926,2.9041650800285
ctb0706-24,-50.93333,2.5,15,0.693147180559945,2.42353770341171
ctb0706-24,-50.93333,2.5,40,1.01160091167848,2.16905370036952
ctb0706-25,-50.80044,2.016333,5,-1.30833281965018,0.359374000907897
ctb0706-25,-50.80044,2.016333,17.5,-1.29098418131557,0.20294084399669
ctb0706-25,-50.80044,2.016333,32.5,-0.60077386042893,0.517256514096281
ctb0706-26,-51.00049,1.299659,5,-1.62470538456489,-1.145132304303
ctb0706-26,-51.00049,1.299659,20,-1.62470538456489,-1.145132304303
ctb0706-27,-50.91667,0.2166667,5,2.52572864430826,3.59731226058845
ctb0706-27,-50.91667,0.2166667,30,2.67414864942653,3.54095932403731
ctb0706-3,-52.65,0.55,5,0.114410351177744,-0.0953101798043249
ctb0706-3,-52.65,0.55,40,0.633723760089145,-0.0392207131532813
ctb0706-4,-52.65,0.5833333,7.5,1.17865499634165,0.693147180559945
ctb0706-4,-52.65,0.5833333,30,2.35815494414886,0.998528830111127
ctb0706-5,-53.55,1.466667,7.5,-0.262364264467491,-0.2295744416445
ctb0706-5,-53.55,1.466667,32.5,0.0555698511548108,-0.22314355131421
ctb0706-6,-53.45,1.8,10,1.145132304303,1.09861228866811
ctb0706-6,-53.45,1.8,30,1.97408102602201,0.587786664902119
ctb0706-7,-52.9,1.333333,5,1.59263079411772,0.882389180198474
ctb0706-7,-52.9,1.333333,20,1.64222773525709,0.773189888233482
ctb0706-8,-51.98333,0.95,5,0.0281708769666962,-0.18805223150294
ctb0706-8,-51.98333,0.95,25,0.312374685042152,-0.0339015516756813
ctb0706-9,-51.08378,0.3663209,5,-0.815036998168982,-1.62596721438531
ctb0706-9,-51.08378,0.3663209,17.5,-0.693147180559945,-1.79175946922806
ctb0707-16,-55.8,-5.85,1.5,0.310154928303839,0.780158557549575
ctb0707-16,-55.8,-5.85,10.5,0.519875459285909,0.622529613345992
ctb0707-16,-55.8,-5.85,29,1.24319351747922,0.78845736036427
ctb0707-17,-55.3,-5.8167,4,0.838329190404443,1.07755887947028
ctb0707-17,-55.3,-5.8167,14,1.07263680226485,1.32687094064909
ctb0707-17,-55.3,-5.8167,30,1.14862270924277,1.26369203902756
ctb0707-18,-54.6,-5.9333,1.5,-0.323787077093897,-0.905708622543618
ctb0707-18,-54.6,-5.9333,9,-0.0253178079842899,-0.644357016390513
ctb0707-18,-54.6,-5.9333,37.5,0.638087403376918,-0.387765531008763
ctb0707-29,-56.7,-6.1,4,-1.27506872600967,-1.65455834771457
ctb0707-29,-56.7,-6.1,24,-0.517943091534855,-0.631271776841858
ctb0707-30,-55.6167,-6.45,4,-0.496436886313891,-0.570544858467613
ctb0707-30,-55.6167,-6.45,16.5,0.0540672212702758,-0.325422400434628
ctb0707-31,-56.9333,-6.7,7.5,-0.587786664902119,-1.21639532432449
ctb0707-31,-56.9333,-6.7,17.5,-0.0953101798043249,-1.01160091167848
ctb0707-31,-56.9333,-6.7,30,0.254234138384241,-1.07263680226485
ctb0707-32,-56.9167,-6.8833,2.5,0.0240975515790605,-0.880358722648092
ctb0707-32,-56.9167,-6.8833,12.5,0.473784352085642,-0.857450231851222
ctb0707-32,-56.9167,-6.8833,35,0.965080896043587,-0.613104472886409
ctb0707-33,-56.15,-6.8,7.5,-0.965080896043587,-1.57818536893
ctb0707-33,-56.15,-6.8,25,-0.332705753825736,-1.7730673362159
ctb0707-34,-54.5,-6.25,5,-0.22314355131421,0.0555698511548108
ctb0707-34,-54.5,-6.25,22.5,0.270290329739912,0.129211731480006
ctb0707-35,-54.1667,-6.5333,2.5,-2.99573227355399,-1.6094379124341
ctb0707-35,-54.1667,-6.5333,15,-0.864997437486605,-1.09861228866811
ctb0707-36,-54.8667,-6.7,7.5,-2.39789527279837,-0.857450231851222
ctb0707-36,-54.8667,-6.7,27.5,-1.19213834667893,-0.72951482473082
ctb0707-37,-54.15,-6.65,15,-1.79175946922806,-1.05416052609728
ctb0707-38,-54.4833,-6.8833,5,-0.986494990547403,-1.13309846473928
ctb0707-38,-54.4833,-6.8833,22.5,-0.372675285285174,-0.628608659422374
ctb0707-39,-55.75,-7.1167,2.5,-1.18716568600955,-0.94204322797657
ctb0707-39,-55.75,-7.1167,15,-0.510825623765991,-0.474457979595116
ctb0707-39,-55.75,-7.1167,40,-0.360002734031407,-0.465363249689233
ctb0707-40,-56.25,-7.4,4,-1.13943428318836,-0.385662480811985
ctb0707-40,-56.25,-7.4,21.5,-0.19782574332992,-0.296265816143172
ctb0707-41,-56.4,-7.7667,3.5,-1.23837423104327,-1.83621123179889
ctb0707-41,-56.4,-7.7667,21,0,-1.29928298413026
ctb0707-42,-55.65,-7.7167,4,-2.53897387105828,-1.44036158239017
ctb0707-42,-55.65,-7.7167,24,-0.332133835022615,-0.784118958765672
ctb0707-43,-55.8333,-7.9667,25,-0.815749502652278,-0.732367893713227
ctb0707-44,-54.2167,-7.1833,2.5,-1.89256416835002,-1.51787071890861
ctb0707-44,-54.2167,-7.1833,20,-1.09861228866811,-1.09861228866811
ctb0707-45,-54.0833,-7.2333,15,-1.34707364796661,-0.301105092783922
ctb0707-48,-55.2167,-7.7333,2.5,-0.740400065410491,-2.78809290877575
ctb0707-48,-55.2167,-7.7333,20,0.170625517030763,-1.96944064646551
ctb0707-50,-54.05,-7.9667,12.5,-1.1314021114911,-1.23676262714893
ctb0709-10,-61,4.1833,7.5,-1.24319351747922,-0.454736157114947
ctb0709-10,-61,4.1833,20,-1.47810191037301,-0.641853886172395
ctb0709-10,-61,4.1833,35,-1.06087196068526,-0.550046336919272
ctb0709-12,-63.78333,3.583333,10,-0.818310323513951,0.405465108108164
ctb0709-12,-63.78333,3.583333,30,-1.09861228866811,-0.117783035656384
ctb0709-14,-63.18333,3.533333,12.5,1.43848011429046,0.656779536389071
ctb0709-14,-63.18333,3.533333,40,1.38629436111989,0.22314355131421
ctb0709-15,-63.13333,3.55,5,-0.485507815781701,-1.17865499634165
ctb0709-15,-63.13333,3.55,15,-0.207639364778245,-1.30625165344635
ctb0709-15,-63.13333,3.55,40,-0.0454623740767573,-1.32175583998232
ctb0709-20,-62.31667,3.166667,5,0.287682072451781,-0.361013345537331
ctb0709-20,-62.31667,3.166667,22.5,0.75377180237638,0.0408219945202552
ctb0709-21,-60.8667,3.4,5,-1.00330210886378,-1.20397280432594
ctb0709-21,-60.8667,3.4,20,-0.517256514096281,-1.11803037452521
ctb0709-22,-61.13333,3.283333,10,-0.834797697622972,-0.792238083204176
ctb0709-22,-61.13333,3.283333,30,-0.052643733485422,-0.485507815781701
ctb0709-23,-61.1,3.2833,2.5,-0.517943091534855,-0.631271776841858
ctb0709-23,-61.1,3.2833,15.5,-0.0246926125903715,-0.769133087537867
ctb0709-24,-61.0333,3.2333,10,0.0800427076735364,-0.364643113587909
ctb0709-24,-61.0333,3.2333,30,0.595983432106298,-0.117783035656384
ctb0709-25,-60.2,3.1833,7.5,-1.6094379124341,-2.01490302054226
ctb0709-25,-60.2,3.1833,25,-1.22377543162212,-1.73460105538811
ctb0709-26,-60.3333,3.0667,4.5,-0.693147180559945,-1.04454506739783
ctb0709-26,-60.3333,3.0667,18.5,-0.492476485097794,-1.42403468910274
ctb0709-27,-60.8,3.0333,15,0.782759339249633,1.11923157587085
ctb0709-29,-63.68333,2.833333,7.5,-0.392042087776024,0.0266682470821613
ctb0709-29,-63.68333,2.833333,27.5,0.0307716586667537,0.0896121586896871
ctb0709-3,-60.66667,4.633333,10,3.97029191355212,3.8286413964891
ctb0709-30,-63.63333,2.833333,14.5,-1.47330573810952,-0.157628944203583
ctb0709-31,-63.13333,2.783333,5,1.08091271156871,0.27443684570176
ctb0709-34,-63.41667,2.583333,5,0.133531392624523,-0.336472236621213
ctb0709-34,-63.41667,2.583333,20,0.382992252256106,-0.143100843640673
ctb0709-35,-62.25,2.766667,12.5,0.287682072451781,0.606135803570315
ctb0709-35,-62.25,2.766667,32.5,0.228841572428847,-0.510825623765991
ctb0709-36,-61.78333,2.6,4,-1.73911573574263,-1.73911573574263
ctb0709-36,-61.78333,2.6,15,-1.35812348415319,-1.76358859226136
ctb0709-36,-61.78333,2.6,33.5,-0.745332933730516,-1.51258808644418
ctb0709-38,-62.91667,2.216667,2.5,0.965080896043587,0.965080896043587
ctb0709-38,-62.91667,2.216667,12.5,1.34707364796661,1.04596855518269
ctb0709-38,-62.91667,2.216667,32.5,1.97716269255942,1.06087196068526
ctb0709-40,-61.66667,0.105,2.5,-0.271933715483642,-0.479573080261886
ctb0709-40,-61.66667,0.105,11.5,0.133531392624523,-0.336472236621213
ctb0709-40,-61.66667,0.105,26.5,0.65232518603969,0.0769610411361284
ctb0709-41,-60.7167,2.8,3,-1.19392246847243,-1.55059741241117
ctb0709-41,-60.7167,2.8,14.5,-0.946596081369484,-2.25878247033565
ctb0709-41,-60.7167,2.8,37.5,-0.842182759720433,-2.22847712084032
ctb0709-42,-60.6833,2.8,9.5,-2.33939906611676,-2.22161603046038
ctb0709-42,-60.6833,2.8,27,-1.65140211153313,-1.72551008368685
ctb0709-43,-60.8833,2.6667,10,-2.66258782702545,-2.37490575457367
ctb0709-43,-60.8833,2.6667,35,-2.17475172148416,-3.78418963391826
ctb0709-45,-60.9333,2.4333,25,-2.13350876295011,-1.62268313918412
ctb0709-46,-61.1,2.05,10,-1.94591014905531,-1.85889877206568
ctb0709-46,-61.1,2.05,35,-1.05416052609728,-1.79175946922806
ctb0709-47,-63.61667,1.75,2.5,-1.29392104098888,-1.08261194732167
ctb0709-47,-63.61667,1.75,11.5,-1.015920572823,-1.015920572823
ctb0709-47,-63.61667,1.75,39,-0.384411698910332,-0.805625163986636
ctb0709-5,-61.1667,4.4167,7.5,2.77258872223978,2.79320800944252
ctb0709-5,-61.1667,4.4167,25,3.19867311755068,3.19867311755068
ctb0709-51,-60.28333,1.75,6,-1.73911573574263,-1.73911573574263
ctb0709-51,-60.28333,1.75,22,-0.847297860387204,-1.02961941718116
ctb0709-53,-60.01667,1.883333,2.5,-2.87919845729804,-2.69687690050408
ctb0709-53,-60.01667,1.883333,12.5,-1.80449849500548,-2.29000631078719
ctb0709-53,-60.01667,1.883333,35,-1.44345277495984,-1.87877084621768
ctb0709-54,-61.33333,1.833333,6,-1.57818536893,-0.965080896043587
ctb0709-54,-61.33333,1.833333,18.5,-1.71978596960297,-1.16017018166754
ctb0709-54,-61.33333,1.833333,32.5,-2.0654552997051,-1.26694760348732
ctb0709-55,-61.1333,1.75,15,-1.5114575040739,-1.38629436111989
ctb0709-56,-61.0167,1.6167,6.5,-2.60268968544438,-1.8294997972109
ctb0709-56,-61.0167,1.6167,19.5,-2.27726728500976,-1.71765149707433
ctb0709-56,-61.0167,1.6167,39.5,-1.5114575040739,-1.38629436111989
ctb0709-59,-60.53333,1.083333,5,-0.829279354884525,-0.962810747509048
ctb0709-59,-60.53333,1.083333,20,-0.120627987788615,-0.950976289862045
ctb0709-60,-65.1,0.7,10,-0.871838969303321,-0.916290731874155
ctb0709-60,-65.1,0.7,35,-0.130053128248198,-0.578077850775158
ctb0709-62,-61.91667,0.9166667,12.5,-1.42138568093116,-0.728238500371215
ctb0709-63,-61.9,0.4333333,12.5,-0.405465108108164,1.35812348415319
ctb0709-63,-61.9,0.4333333,35,-1.04596855518269,0.301105092783922
ctb0709-64,-61,0.9333333,10,-3.88156379794344,-4.57471097850338
ctb0709-66,-60.26667,0.4666667,6,-1.58045037556085,-1.32913594727994
ctb0709-66,-60.26667,0.4666667,18.5,-1.50407739677627,-1.00764051046238
ctb0709-66,-60.26667,0.4666667,35,-0.806475865866949,-1.08091271156871
ctb0709-67,-60.8,0.06666667,3.5,-3.80666248977032,-2.42036812865043
ctb0709-7,-61.1833,4.3833,10,2.58399755243223,2.37490575457367
ctb0709-9,-61.1333,4.3167,10,2.26868354131836,3.120895416508
ctb0709-9,-61.1333,4.3167,35,2.83321334405622,3.46573590279973
ctb0710-1,-59.83333,1.25,7.5,-1.84054963339749,-0.847297860387204
ctb0710-1,-59.83333,1.25,27.5,-1.38629436111989,-0.624154309072994
ctb0710-16,-57.38333,0.4166667,3.5,-0.998528830111127,-0.952008814476234
ctb0710-16,-57.38333,0.4166667,16,0.102654154060083,-0.519875459285909
ctb0710-16,-57.38333,0.4166667,35,0.673729094702844,-0.122602322092332
ctb0710-17,-57.5,0.15,10,1.64865862558738,1.33500106673234
ctb0710-17,-57.5,0.15,30,2.22847712084032,1.38629436111989
ctb0710-20,-56.88333,1.816667,5,-0.884202417322655,-0.273293334999681
ctb0710-20,-56.88333,1.816667,17.5,0.538996500732687,0.716677677970139
ctb0710-20,-56.88333,1.816667,37.5,0.318453731118535,-0.287682072451781
ctb0710-23,-55.6667,1.3667,2.5,-0.100083458556983,-0.741937344729377
ctb0710-23,-55.6667,1.3667,15,0.211309093667207,-0.348306694268216
ctb0710-24,-56.83333,1.333333,5,1.31730148963294,0.659245628884264
ctb0710-24,-56.83333,1.333333,15,2.02228312783989,0.93826963859293
ctb0710-24,-56.83333,1.333333,32.5,2.74727091425549,1.22377543162212
ctb0710-25,-55.63333,1.2,10,1.00330210886378,-0.200670695462151
ctb0710-25,-55.63333,1.2,27.5,0.991640169115942,-0.42744401482694
ctb0710-26,-56.18333,0.1,5,0.773189888233482,1.64222773525709
ctb0710-26,-56.18333,0.1,17.5,0.550046336919272,1.36948724280351
ctb0710-26,-56.18333,0.1,40,0.836248024200619,1.47810191037301
ctb0710-27,-55.86667,1.05,2.5,-0.273293334999681,-0.884202417322655
ctb0710-27,-55.86667,1.05,12.5,0.200670695462151,-0.587786664902119
ctb0710-27,-55.86667,1.05,32.5,0.550046336919272,-0.510825623765991
ctb0710-28,-56.58333,0.8333333,5,-1.32175583998232,-0.916290731874155
ctb0710-28,-56.58333,0.8333333,15,-0.834797697622972,-0.792238083204176
ctb0710-28,-56.58333,0.8333333,30,-0.154150679827258,-0.646627164925052
ctb0710-32,-55.1833,1.8333,1.5,-1.2443240998495,-0.899483613557774
ctb0710-32,-55.1833,1.8333,6.5,-1.06471073699243,-0.969400557188104
ctb0710-32,-55.1833,1.8333,15,-0.751416088683921,-0.879249460193806
ctb0710-32,-55.1833,1.8333,30,-0.53062825106217,-0.987386653557885
ctb0710-35,-55.33333,1.45,12.5,-0.405465108108164,-1.68639895357023
ctb0710-35,-55.33333,1.45,37.5,0.0229895182246988,-1.19625075823203
ctb0710-36,-54.28333,1.35,15,0.751416088683921,-0.127833371509885
ctb0710-4,-59.35,0.65,5,2.99573227355399,3.36729582998647
ctb0710-4,-59.35,0.65,20,3.76120011569356,4.02535169073515
ctb0710-40,-54.7,0.7,7.5,-0.207639364778245,0.271933715483642
ctb0710-40,-54.7,0.7,25,0.305381649551182,0.194156014440957
ctb0710-41,-54.13333,0.7,1,-1.14990558305566,-1.04982212449868
ctb0710-41,-54.13333,0.7,6,-0.613104472886409,-0.613104472886409
ctb0710-41,-54.13333,0.7,22.5,-0.182321556793955,-0.602175402354219
ctb0710-6,-59.71667,1.25,10,-1.9061698204058,-1.59601489210196
ctb0710-6,-59.71667,1.25,30,-1.51787071890861,-1.89256416835002
ctb0710-9,-57.43333,1.883333,5,1.69644928942373,0.969400557188104
ctb0710-9,-57.43333,1.883333,15,2.4423470353692,1.42711635564015
ctb0710-9,-57.43333,1.883333,30,2.68102152871429,1.48160454092422
ctb0711-17,-58.38333,-1.033333,1.5,1.75785791755237,1.16315080980568
ctb0711-17,-58.38333,-1.033333,11.5,2.4423470353692,1.42711635564015
ctb0711-17,-58.38333,-1.033333,30,3.24519313318557,1.89711998488588
ctb0711-19,-57.93333,-1.216667,5,2.87638551592142,1.83258146374831
ctb0711-19,-57.93333,-1.216667,17.5,2.87638551592142,1.83258146374831
ctb0711-25,-56.56667,-0.3166667,5,0.570544858467613,0.0741079721537218
ctb0711-25,-56.56667,-0.3166667,15,0.570544858467613,0.0741079721537218
ctb0711-25,-56.56667,-0.3166667,27.5,1.09861228866811,-0.271933715483642
ctb0711-29,-56.05,-0.1666667,10,-0.728238500371215,-1.42138568093116
ctb0711-29,-56.05,-0.1666667,32.5,-0.386772975096012,-1.57239664075375
ctb0711-32,-56.75,-1.5,2.5,-2.15176220325946,-3.06805293513362
ctb0711-32,-56.75,-1.5,7.5,-1.49165487677772,-3.68887945411394
ctb0711-32,-56.75,-1.5,22.5,-0.837396789404492,-2.81839825827108
ctb0711-49,-57.45,-3.316667,5,-0.093090423066012,-1.16760516015506
ctb0711-49,-57.45,-3.316667,17.5,0.709676482511156,-1.20397280432594
ctb0711-49,-57.45,-3.316667,40,0.946596081369484,-1.31218638896617
ctb0711-5,-58.58333,-0.65,10,0.609765571620894,0.148420005118273
ctb0711-5,-58.58333,-0.65,35,1.28785428830664,0.485507815781701
ctb0711-50,-56.91667,-2.216667,10,0.0870113769896297,-1.70474809223843
ctb0711-50,-56.91667,-2.216667,35,0.494018505449609,-1.97408102602201
ctb0711-57,-54.43333,-2.033333,10,-2.39789527279837,-3.09104245335832
ctb0711-57,-54.43333,-2.033333,35,-2.15176220325946,-3.06805293513362
ctb0711-59,-54.01667,-2.4,10,-1.56861591791385,1.08462604669337
ctb0711-59,-54.01667,-2.4,32.5,-0.916290731874155,0.955511445027436
ctb0711-6,-58.53333,-0.2333333,2.5,1.29098418131557,1.49392502531226
ctb0711-6,-58.53333,-0.2333333,12.5,1.96611285637283,1.81528996663825
ctb0711-6,-58.53333,-0.2333333,32.5,2.51769647261099,1.88706964903238
ctb0713-1,-71.85,-8.316667,5,0.961411167154625,1.40534255609059
ctb0713-1,-71.85,-8.316667,17.5,1.33500106673234,1.64865862558738
ctb0713-1,-71.85,-8.316667,34,1.54044504094715,1.69459572077441
ctb0713-10,-71,-8.05,5,-0.492476485097794,0.154150679827258
ctb0713-10,-71,-8.05,15,-0.622529613345992,-0.102654154060083
ctb0713-10,-71,-8.05,29,-0.393042588109607,-0.192371892647456
ctb0713-11,-71.16667,-9.166667,5,-0.298492988555997,0.394654192003949
ctb0713-11,-71.16667,-9.166667,15,0.0363676441708748,0.510825623765991
ctb0713-11,-71.16667,-9.166667,25,0.890972923889865,1.03407376753054
ctb0713-11,-71.16667,-9.166667,36.5,1.40876721697195,1.38629436111989
ctb0713-12,-70.66667,-9.233333,10,-0.387765531008763,0.638087403376918
ctb0713-12,-70.66667,-9.233333,25,-0.0408219945202552,0.712949807856125
ctb0713-12,-70.66667,-9.233333,36.5,0.328504066972036,1.15267950993839
ctb0713-13,-71.66667,-9.633333,5,0.0953101798043249,1.06471073699243
ctb0713-13,-71.66667,-9.633333,15,0.890972923889865,1.03407376753054
ctb0713-13,-71.66667,-9.633333,32.5,1.25276296849537,0.971860583028966
ctb0713-14,-71.13333,-9.633333,5,-1.47810191037301,-0.641853886172395
ctb0713-14,-71.13333,-9.633333,17.5,-1.49549365308488,-0.693147180559945
ctb0713-14,-71.13333,-9.633333,31.5,-1.2272296664902,-0.841567185678219
ctb0713-15,-70.6,-9.95,2.5,2.16905370036952,2.72457950305342
ctb0713-15,-70.6,-9.95,12.5,2.15176220325946,2.34180580614733
ctb0713-15,-70.6,-9.95,30,2.89037175789616,2.66258782702545
ctb0713-16,-70.61667,-8.066667,5,3.46573590279973,4.20469261939097
ctb0713-16,-70.61667,-8.066667,15,2.83321334405622,3.46573590279973
ctb0713-16,-70.61667,-8.066667,31.5,3.11351530921037,3.27714473299218
ctb0713-17,-70.35,-8.733333,9,0,1.35644139797021
ctb0713-17,-70.35,-8.733333,24,0,1.35644139797021
ctb0713-18,-69.6,-8.766667,5,1.67397643357167,2.33537491581704
ctb0713-18,-69.6,-8.766667,20,2.27726728500976,2.65675690671466
ctb0713-19,-69.2667,-8.8667,2.5,4.00733318523247,3.78418963391826
ctb0713-19,-69.2667,-8.8667,10,4.14313472639153,3.58351893845611
ctb0713-19,-69.2667,-8.8667,32.5,1.32913594727994,1.84582669049833
ctb0713-2,-71.2,-8.616667,10,-1.53393035992596,-0.29423947299794
ctb0713-2,-71.2,-8.616667,31.5,-1.34707364796661,-0.301105092783922
ctb0713-21,-69.38333,-9.766667,2.5,0.897941593205959,1.72923911224672
ctb0713-21,-69.38333,-9.766667,10,1.03609193168678,1.66254773774805
ctb0713-21,-69.38333,-9.766667,25,1.41369333530801,1.79175946922806
ctb0713-23,-69.35,-10.41667,5,-2.56494935746154,-0.773189888233482
ctb0713-23,-69.35,-10.41667,20,-1.64222773525709,-0.869037847023609
ctb0713-24,-69.7,-10.66667,2.5,1.32913594727994,1.84582669049833
ctb0713-24,-69.7,-10.66667,15,1.35812348415319,1.82812711339893
ctb0713-24,-69.7,-10.66667,37.5,2.81341071676004,2.75153531304195
ctb0713-25,-70.23333,-10.93333,2.5,0.191055236762709,1.11600403137998
ctb0713-25,-70.23333,-10.93333,12.5,-0.0425596144187959,0.792238083204176
ctb0713-25,-70.23333,-10.93333,35,1.21924027645672,1.19625075823203
ctb0713-26,-69.1,-10.9,3,-1.42138568093116,-0.728238500371215
ctb0713-26,-69.1,-10.9,13,-1.73460105538811,-0.242946178610389
ctb0713-26,-69.1,-10.9,35,-0.432864082296279,0.0526437334854219
ctb0713-28,-68.3,-8.116667,5,-0.916290731874155,-0.510825623765991
ctb0713-28,-68.3,-8.116667,20,-0.341749293722057,-0.0822380982369721
ctb0713-29,-68.3,-8.333333,2.5,-0.470003629245736,-0.780158557549575
ctb0713-29,-68.3,-8.333333,17.5,-0.123613955967177,-0.816761136527122
ctb0713-29,-68.3,-8.333333,40,0.150282203049338,-0.615185639090233
ctb0713-3,-70.86667,-8.366667,5,-0.741937344729377,-0.100083458556983
ctb0713-3,-70.86667,-8.366667,16.5,-0.432864082296279,0.0526437334854219
ctb0713-3,-70.86667,-8.366667,30.5,-0.0317486983145803,0.145182009844498
ctb0713-30,-67.71667,-8.233333,5,-1.36330484289519,0.0674412807955325
ctb0713-30,-67.71667,-8.233333,25,-0.839750654751821,-0.173271721274037
ctb0713-31,-68.18333,-8.566667,5,0.559615787935423,0.810930216216329
ctb0713-31,-68.18333,-8.566667,20,0.929535958624176,1.14209740060785
ctb0713-31,-68.18333,-8.566667,40,0.940983344464527,0.988611393453781
ctb0713-32,-68.23333,-8.616667,7.5,-1.70474809223843,-1.09861228866811
ctb0713-32,-68.23333,-8.616667,27.5,-1.20397280432594,-1.00330210886378
ctb0713-33,-68.95,-8.9833,2.5,1.64222773525709,2.35137525716348
ctb0713-33,-68.95,-8.9833,10,1.74296930505862,2.02438176449681
ctb0713-33,-68.95,-8.9833,22.5,2.69124308278583,2.22462355152433
ctb0713-33,-68.95,-8.9833,40,3.0122615755052,2.484906649788
ctb0713-34,-68.31667,-8.916667,2.5,-0.993251773010283,-0.730887508542792
ctb0713-34,-68.31667,-8.916667,12.5,-0.575364144903562,-0.65232518603969
ctb0713-34,-68.31667,-8.916667,35,-0.31015492830384,-0.715620036412004
ctb0713-35,-67.81667,-8.883333,4,-1.48538526376412,-0.414943852062708
ctb0713-35,-67.81667,-8.883333,19,-0.234839591077401,-0.625705899764413
ctb0713-36,-68.6833,-9.0667,4,-0.570544858467613,1.02338886743052
ctb0713-36,-68.6833,-9.0667,19,-0.251314428280906,1.32913594727994
ctb0713-37,-68.6333,-9.05,2.5,3.97029191355212,3.8286413964891
ctb0713-37,-68.6333,-9.05,17.5,3.93182563272433,3.87120101090789
